Voter_ID,State,Region,Age,Gender,Education_Level,Occupation,Income_Bracket,Polling_Station_Type,Party_Preference,Voted,Satisfaction_with_Government,Satisfaction_with_Local_Representative,Key_Issue,Is_First_Time_Voter,Predicted_Winner,Has_Voter_ID,Distance_to_Polling_Station_km,Time_Spent_in_Queue_minutes,Weather_on_Polling_Day,Social_Media_Influence,Voter_Satisfaction_Score
VOTER_162,West Bengal,South,61,Other,Primary,Unemployed,Low,Rural,Party E,Yes,4,1,Agriculture,Yes,Party D,Yes,19.08,101,Cloudy,1,4.1
VOTER_163,Bihar,Central,49,Female,No Schooling,Farmer,Low,Urban,Party E,Yes,1,2,Agriculture,No,Party C,Yes,21.18,49,Sunny,2,9.9
VOTER_164,Bihar,Central,49,Other,Post Graduate,Homemaker,High,Urban,Party D,No,1,2,Corruption,Yes,Party B,No,24.14,130,Cloudy,5,8.5
VOTER_165,Tamil Nadu,East,72,Other,Secondary,Doctor,Middle,Urban,Party C,No,1,1,Healthcare,Yes,Party C,Yes,14.55,81,Rainy,4,2.3
VOTER_166,Karnataka,South,73,Other,Secondary,Farmer,Low,Rural,Party B,Yes,5,2,Women Safety,No,Party E,Yes,10.1,41,Rainy,2,2.2
VOTER_167,Karnataka,North,34,Other,Primary,Business,Low,Rural,Party D,Yes,5,1,Infrastructure,No,Party B,Yes,7.96,109,Rainy,5,7.5
VOTER_168,Karnataka,South,55,Female,No Schooling,Unemployed,Low,Urban,Party A,No,4,1,Infrastructure,No,Party A,Yes,9.03,43,Sunny,4,6.4
VOTER_169,Gujarat,East,41,Male,Higher Secondary,Retired,Middle,Urban,Party D,No,1,3,Agriculture,Yes,Party B,Yes,22.72,154,Rainy,5,4.1
VOTER_170,Uttar Pradesh,Central,28,Female,Higher Secondary,Student,High,Rural,Party A,Yes,1,2,Unemployment,No,Party B,Yes,10.88,5,Cloudy,2,7.2
VOTER_171,Rajasthan,Central,33,Female,Post Graduate,Homemaker,Middle,Urban,Party B,No,4,5,Education,No,Party B,Yes,21.81,178,Cloudy,3,2.0
VOTER_172,Andhra Pradesh,North,76,Male,Higher Secondary,Doctor,High,Rural,Party B,No,4,5,Agriculture,Yes,Party E,No,11.27,114,Rainy,4,6.5
VOTER_173,Gujarat,North,20,Female,Post Graduate,Unemployed,High,Rural,Party D,No,4,2,Corruption,Yes,Party E,Yes,21.25,46,Sunny,4,1.5
VOTER_174,Maharashtra,East,37,Female,No Schooling,Retired,Low,Rural,Party B,No,2,2,Infrastructure,No,Party B,No,16.03,12,Sunny,4,4.7
VOTER_175,West Bengal,South,76,Other,Graduate,Farmer,Low,Rural,Party E,No,4,2,Women Safety,Yes,Party B,No,1.84,149,Rainy,4,7.8
VOTER_176,Tamil Nadu,Central,53,Male,Higher Secondary,Homemaker,Middle,Urban,Party B,No,3,2,Agriculture,No,Party A,Yes,20.67,34,Cloudy,4,6.1
VOTER_177,West Bengal,West,36,Male,Secondary,Doctor,Upper Middle,Urban,Party D,No,5,3,Women Safety,Yes,Party C,Yes,4.58,172,Cloudy,4,6.6
VOTER_178,Gujarat,West,84,Male,Primary,Business,High,Rural,Party A,Yes,4,1,Corruption,No,Party E,No,20.31,147,Rainy,1,2.0
VOTER_179,Andhra Pradesh,West,36,Male,Graduate,Farmer,High,Urban,Party D,No,2,2,Crime,No,Party E,Yes,20.86,70,Cloudy,1,9.4
VOTER_180,Uttar Pradesh,Central,37,Other,Primary,Retired,Low,Urban,Party C,Yes,3,2,Unemployment,Yes,Party B,Yes,7.78,36,Sunny,2,2.4
VOTER_181,Gujarat,Central,69,Female,Secondary,Laborer,Upper Middle,Rural,Party D,No,2,1,Agriculture,Yes,Party B,Yes,24.89,167,Cloudy,2,6.2
VOTER_182,Andhra Pradesh,West,50,Male,Primary,Farmer,Low,Urban,Party E,Yes,2,1,Education,No,Party B,Yes,13.03,137,Rainy,2,8.1
VOTER_183,Uttar Pradesh,North,57,Female,Post Graduate,Homemaker,Low,Rural,Party A,No,2,1,Education,No,Party D,Yes,4.41,108,Rainy,4,3.7
VOTER_184,Uttar Pradesh,West,56,Female,No Schooling,Doctor,High,Urban,Party C,No,2,4,Unemployment,Yes,Party E,No,17.52,94,Sunny,2,1.7
VOTER_185,Madhya Pradesh,North,18,Female,Post Graduate,Laborer,Upper Middle,Urban,Party E,No,1,5,Corruption,No,Party B,No,7.3,138,Sunny,2,1.4
VOTER_186,Uttar Pradesh,East,28,Female,No Schooling,Farmer,Middle,Rural,Party E,Yes,5,2,Healthcare,Yes,Party D,No,4.03,118,Rainy,4,5.4
VOTER_187,Andhra Pradesh,West,74,Other,Secondary,Student,Low,Urban,Party B,No,1,3,Infrastructure,No,Party C,Yes,20.51,60,Sunny,5,3.0
VOTER_188,Gujarat,West,67,Male,Higher Secondary,Unemployed,Upper Middle,Urban,Party D,No,3,3,Education,Yes,Party B,Yes,19.97,162,Cloudy,5,6.2
VOTER_189,Tamil Nadu,North,40,Male,Higher Secondary,Farmer,High,Rural,Party A,Yes,1,1,Unemployment,No,Party D,No,1.27,55,Rainy,3,9.5
VOTER_190,Gujarat,North,48,Female,Primary,Business,Low,Urban,Party B,No,3,3,Infrastructure,Yes,Party C,No,8.02,37,Sunny,1,8.8
VOTER_191,Madhya Pradesh,North,59,Other,Secondary,Student,Upper Middle,Urban,Party B,No,4,5,Corruption,Yes,Party C,No,24.35,13,Rainy,4,9.9
VOTER_192,Tamil Nadu,East,24,Female,Secondary,Teacher,Upper Middle,Urban,Party B,No,3,2,Infrastructure,No,Party D,No,16.99,55,Rainy,2,3.5
VOTER_193,Maharashtra,West,33,Male,No Schooling,Student,High,Urban,Party D,No,1,3,Infrastructure,No,Party E,No,19.61,50,Sunny,3,6.1
VOTER_194,Gujarat,North,77,Male,Higher Secondary,Farmer,Low,Rural,Party D,Yes,1,5,Healthcare,No,Party B,Yes,12.05,164,Cloudy,4,6.0
VOTER_195,Bihar,East,19,Other,Higher Secondary,Student,Low,Urban,Party A,No,3,5,Agriculture,No,Party E,No,13.29,179,Sunny,3,5.2
VOTER_196,Madhya Pradesh,East,18,Male,Graduate,Laborer,Middle,Rural,Party D,No,1,4,Agriculture,No,Party C,No,0.86,63,Rainy,2,9.9
VOTER_197,Karnataka,Central,65,Male,No Schooling,Doctor,Upper Middle,Urban,Party C,No,3,4,Infrastructure,No,Party E,Yes,18.6,37,Cloudy,4,1.3
VOTER_198,Madhya Pradesh,North,29,Female,Higher Secondary,Homemaker,Upper Middle,Rural,Party C,No,2,3,Corruption,No,Party E,No,5.92,119,Sunny,1,9.7
VOTER_199,Andhra Pradesh,North,54,Male,Higher Secondary,Retired,Middle,Rural,Party C,No,5,5,Crime,No,Party C,No,17.9,18,Rainy,5,8.2
VOTER_200,West Bengal,North,49,Male,Post Graduate,Doctor,High,Rural,Party D,Yes,3,1,Agriculture,No,Party E,No,21.74,151,Cloudy,1,10.0
VOTER_201,West Bengal,Central,26,Male,Primary,Homemaker,High,Urban,Party B,No,2,4,Crime,Yes,Party A,Yes,16.98,9,Rainy,2,5.1
VOTER_202,Madhya Pradesh,North,36,Other,Higher Secondary,Doctor,High,Urban,Party D,Yes,2,5,Corruption,No,Party C,Yes,16.01,102,Cloudy,5,4.9
VOTER_203,Bihar,North,65,Female,Primary,Business,High,Rural,Party E,Yes,2,4,Agriculture,Yes,Party C,Yes,17.99,8,Cloudy,4,8.2
VOTER_204,Andhra Pradesh,East,20,Male,Higher Secondary,Farmer,High,Urban,Party E,No,2,2,Crime,Yes,Party B,No,9.15,70,Cloudy,1,4.6
VOTER_205,West Bengal,North,37,Male,Post Graduate,Unemployed,High,Urban,Party B,No,3,5,Crime,No,Party A,No,4.6,63,Sunny,4,3.5
VOTER_206,Madhya Pradesh,West,41,Other,Post Graduate,Laborer,Low,Rural,Party D,No,1,5,Healthcare,No,Party A,No,13.08,176,Rainy,3,7.7
VOTER_207,West Bengal,South,71,Other,Primary,Doctor,Middle,Rural,Party D,No,2,2,Healthcare,No,Party A,Yes,5.68,32,Sunny,2,9.6
VOTER_208,Bihar,North,50,Other,No Schooling,Business,High,Rural,Party E,No,4,4,Education,Yes,Party E,No,7.25,167,Cloudy,5,2.8
VOTER_209,Uttar Pradesh,East,41,Other,Primary,Laborer,Middle,Rural,Party B,No,2,2,Education,Yes,Party D,No,24.97,144,Sunny,1,8.1
VOTER_210,Maharashtra,Central,53,Other,Higher Secondary,Teacher,Middle,Urban,Party D,Yes,1,3,Agriculture,Yes,Party E,Yes,5.91,84,Sunny,5,7.2
VOTER_211,Gujarat,Central,55,Other,No Schooling,Farmer,Low,Urban,Party B,Yes,1,1,Healthcare,No,Party C,No,10.23,138,Rainy,1,8.1
VOTER_212,Andhra Pradesh,South,42,Male,Post Graduate,Homemaker,Middle,Urban,Party D,Yes,5,4,Corruption,No,Party E,Yes,20.47,174,Sunny,1,1.5
VOTER_213,Maharashtra,East,35,Female,Secondary,Teacher,Middle,Rural,Party E,No,5,5,Crime,No,Party E,Yes,9.92,139,Cloudy,4,9.9
VOTER_214,Maharashtra,North,83,Female,Higher Secondary,Unemployed,Upper Middle,Rural,Party B,Yes,2,3,Crime,Yes,Party B,No,17.67,39,Sunny,2,6.8
VOTER_215,Madhya Pradesh,Central,71,Other,Higher Secondary,Student,Middle,Rural,Party E,No,2,4,Women Safety,Yes,Party C,No,14.1,127,Cloudy,5,4.5
VOTER_216,Andhra Pradesh,Central,52,Female,Graduate,Business,Low,Rural,Party D,No,5,1,Agriculture,Yes,Party A,Yes,7.57,77,Sunny,3,6.3
VOTER_217,Gujarat,West,78,Other,Graduate,Business,Middle,Urban,Party E,No,2,5,Agriculture,No,Party B,No,13.5,87,Rainy,5,5.8
VOTER_218,Bihar,South,58,Female,No Schooling,Doctor,Low,Urban,Party A,No,4,2,Agriculture,No,Party C,Yes,23.45,122,Rainy,1,4.0
VOTER_219,Gujarat,West,50,Female,Post Graduate,Unemployed,Upper Middle,Rural,Party A,Yes,3,1,Corruption,No,Party D,No,2.73,97,Cloudy,1,1.8
VOTER_220,West Bengal,Central,50,Male,Secondary,Student,Upper Middle,Rural,Party C,No,5,4,Crime,No,Party D,Yes,10.62,6,Cloudy,1,8.5
VOTER_221,Bihar,North,31,Male,Primary,Engineer,Middle,Rural,Party E,Yes,5,5,Infrastructure,Yes,Party E,No,21.98,34,Rainy,1,5.3
VOTER_222,Madhya Pradesh,North,38,Male,Post Graduate,Homemaker,Low,Rural,Party E,No,1,4,Corruption,No,Party C,No,2.09,16,Cloudy,4,6.8
VOTER_223,Rajasthan,West,65,Other,Graduate,Laborer,High,Rural,Party D,Yes,2,1,Education,No,Party A,Yes,9.61,78,Sunny,1,9.4
VOTER_224,Rajasthan,North,37,Male,Secondary,Laborer,High,Rural,Party E,Yes,5,5,Corruption,No,Party B,Yes,24.42,117,Rainy,2,7.0
VOTER_225,Maharashtra,South,25,Female,Secondary,Business,Middle,Rural,Party B,Yes,5,1,Women Safety,Yes,Party C,No,5.46,116,Rainy,1,4.2
VOTER_226,Rajasthan,West,24,Male,No Schooling,Business,Upper Middle,Urban,Party E,Yes,4,4,Infrastructure,Yes,Party A,No,24.07,136,Cloudy,2,9.1
VOTER_227,Rajasthan,East,84,Male,Primary,Farmer,Middle,Rural,Party D,No,2,5,Healthcare,No,Party C,Yes,17.12,25,Cloudy,2,9.3
VOTER_228,Maharashtra,North,34,Other,No Schooling,Homemaker,Middle,Rural,Party B,No,3,5,Healthcare,Yes,Party C,No,3.77,69,Cloudy,3,2.6
VOTER_229,Andhra Pradesh,North,50,Male,Secondary,Student,High,Rural,Party D,Yes,4,5,Infrastructure,No,Party E,No,7.0,112,Rainy,2,5.6
VOTER_230,Gujarat,East,65,Other,Primary,Teacher,Low,Urban,Party E,No,3,4,Women Safety,Yes,Party E,No,23.28,144,Sunny,2,2.2
VOTER_231,Karnataka,South,76,Female,Post Graduate,Doctor,Upper Middle,Rural,Party E,Yes,1,3,Infrastructure,Yes,Party E,Yes,11.06,83,Cloudy,3,3.5
VOTER_232,Maharashtra,West,39,Male,Higher Secondary,Farmer,Low,Rural,Party E,No,5,4,Corruption,No,Party A,No,20.09,52,Sunny,1,4.7
VOTER_233,Tamil Nadu,West,47,Female,Graduate,Doctor,Middle,Rural,Party C,Yes,4,2,Healthcare,Yes,Party E,No,5.77,157,Cloudy,5,3.8
VOTER_234,Karnataka,South,55,Male,Post Graduate,Business,Upper Middle,Rural,Party A,Yes,3,3,Unemployment,Yes,Party C,No,10.14,12,Cloudy,2,8.3
VOTER_235,Gujarat,West,68,Male,Primary,Laborer,Upper Middle,Rural,Party C,Yes,2,4,Corruption,No,Party E,Yes,22.9,89,Cloudy,2,6.8
VOTER_236,Uttar Pradesh,North,71,Male,Graduate,Teacher,High,Rural,Party C,No,1,2,Healthcare,No,Party A,No,2.31,86,Cloudy,5,3.3
VOTER_237,Rajasthan,South,25,Other,Post Graduate,Homemaker,Middle,Urban,Party E,No,1,1,Crime,Yes,Party D,No,20.8,152,Sunny,2,4.5
VOTER_238,Andhra Pradesh,North,44,Female,Higher Secondary,Business,Middle,Urban,Party C,Yes,5,2,Healthcare,No,Party A,Yes,22.2,24,Rainy,2,9.7
VOTER_239,Madhya Pradesh,North,44,Other,Post Graduate,Business,Low,Urban,Party D,Yes,5,5,Healthcare,Yes,Party D,No,4.18,142,Cloudy,3,1.7
VOTER_240,Gujarat,North,38,Other,Post Graduate,Engineer,Middle,Urban,Party E,No,3,3,Agriculture,No,Party C,Yes,7.38,38,Rainy,5,5.1
VOTER_241,Gujarat,East,47,Male,No Schooling,Laborer,High,Urban,Party E,No,3,4,Unemployment,No,Party E,Yes,24.68,21,Rainy,4,7.6
VOTER_242,Bihar,South,45,Female,No Schooling,Doctor,High,Rural,Party A,Yes,1,4,Unemployment,No,Party C,No,17.01,68,Sunny,5,5.6
VOTER_243,Andhra Pradesh,North,81,Female,Secondary,Homemaker,Middle,Urban,Party D,No,3,5,Women Safety,No,Party A,No,15.08,7,Cloudy,5,5.2
VOTER_244,Rajasthan,South,78,Female,No Schooling,Unemployed,High,Urban,Party D,No,5,3,Education,Yes,Party A,Yes,10.3,110,Sunny,2,4.8
VOTER_245,Bihar,Central,65,Other,Primary,Business,Upper Middle,Urban,Party B,Yes,1,3,Agriculture,Yes,Party D,No,13.38,169,Rainy,1,9.6
VOTER_246,West Bengal,North,36,Male,Graduate,Laborer,Upper Middle,Urban,Party E,No,1,5,Agriculture,No,Party D,Yes,16.81,39,Sunny,3,8.8
VOTER_247,Karnataka,West,21,Male,Post Graduate,Business,Upper Middle,Urban,Party E,Yes,2,3,Women Safety,No,Party A,No,17.88,152,Rainy,3,2.3
VOTER_248,Uttar Pradesh,Central,52,Male,Primary,Business,Middle,Urban,Party C,Yes,2,5,Healthcare,Yes,Party B,Yes,24.77,13,Rainy,5,7.3
VOTER_249,West Bengal,West,81,Female,Graduate,Doctor,High,Urban,Party E,Yes,3,2,Infrastructure,Yes,Party E,Yes,20.93,152,Sunny,4,9.9
VOTER_250,West Bengal,Central,66,Male,Higher Secondary,Doctor,High,Rural,Party B,No,3,5,Healthcare,No,Party C,No,22.2,40,Sunny,4,5.2
VOTER_251,Bihar,East,34,Male,Graduate,Laborer,Middle,Urban,Party B,No,5,4,Education,Yes,Party D,Yes,7.35,105,Sunny,2,4.3
VOTER_252,Maharashtra,East,61,Male,Secondary,Homemaker,Upper Middle,Urban,Party E,No,5,1,Corruption,No,Party C,No,6.64,147,Rainy,3,4.2
VOTER_253,Karnataka,Central,47,Male,No Schooling,Farmer,Low,Urban,Party B,No,2,2,Healthcare,No,Party A,No,10.35,98,Cloudy,2,8.3
VOTER_254,Tamil Nadu,Central,63,Female,Primary,Business,Upper Middle,Urban,Party A,Yes,1,4,Healthcare,No,Party D,No,7.7,151,Sunny,4,4.5
VOTER_255,Maharashtra,South,23,Female,Post Graduate,Retired,Middle,Rural,Party B,No,4,2,Infrastructure,Yes,Party C,No,8.75,179,Cloudy,3,4.2
VOTER_256,Karnataka,East,54,Female,Primary,Doctor,Upper Middle,Urban,Party B,Yes,4,4,Crime,Yes,Party E,Yes,16.15,25,Sunny,3,4.8
VOTER_257,Karnataka,South,41,Male,Post Graduate,Unemployed,Upper Middle,Urban,Party A,No,3,3,Crime,Yes,Party E,Yes,16.31,9,Cloudy,3,4.1
VOTER_258,Rajasthan,West,63,Male,No Schooling,Retired,Upper Middle,Urban,Party B,No,4,5,Education,Yes,Party C,No,13.25,41,Sunny,3,1.6
VOTER_259,Karnataka,East,70,Other,Higher Secondary,Engineer,Middle,Rural,Party A,No,4,4,Unemployment,Yes,Party A,Yes,15.78,17,Cloudy,2,5.5
VOTER_260,Gujarat,South,77,Other,Graduate,Doctor,Upper Middle,Urban,Party A,Yes,2,4,Unemployment,Yes,Party D,Yes,22.6,44,Rainy,1,4.5
VOTER_261,Bihar,North,80,Female,Primary,Engineer,Middle,Urban,Party E,Yes,1,3,Corruption,Yes,Party E,No,11.56,21,Sunny,5,6.8
VOTER_262,Maharashtra,West,49,Other,Post Graduate,Student,Upper Middle,Urban,Party B,Yes,5,1,Infrastructure,Yes,Party C,Yes,14.99,52,Rainy,2,2.6
VOTER_263,Rajasthan,East,50,Other,Secondary,Retired,Middle,Urban,Party C,No,2,1,Unemployment,Yes,Party E,Yes,12.19,141,Cloudy,4,5.5
VOTER_264,Maharashtra,North,84,Other,Post Graduate,Teacher,Low,Urban,Party E,Yes,5,5,Education,Yes,Party C,No,5.7,37,Rainy,5,2.9
VOTER_265,Bihar,Central,35,Male,Primary,Farmer,Upper Middle,Urban,Party C,Yes,2,3,Unemployment,Yes,Party E,Yes,23.4,157,Sunny,2,6.3
VOTER_266,Tamil Nadu,North,42,Female,Post Graduate,Doctor,Low,Rural,Party C,No,2,2,Unemployment,No,Party C,No,8.31,175,Rainy,5,2.0
VOTER_267,Gujarat,Central,71,Male,Post Graduate,Doctor,Upper Middle,Urban,Party D,No,4,4,Agriculture,No,Party E,No,4.5,89,Cloudy,3,4.2
VOTER_268,Gujarat,Central,75,Female,Post Graduate,Student,Upper Middle,Rural,Party C,No,5,5,Women Safety,Yes,Party A,No,18.22,74,Cloudy,3,9.7
VOTER_269,Andhra Pradesh,Central,84,Female,No Schooling,Farmer,Upper Middle,Urban,Party C,Yes,2,1,Corruption,Yes,Party D,No,12.42,86,Cloudy,2,6.0
VOTER_270,Maharashtra,Central,63,Female,Secondary,Student,High,Urban,Party A,No,4,2,Women Safety,No,Party C,Yes,17.39,84,Sunny,4,2.9
VOTER_271,Uttar Pradesh,West,41,Male,Higher Secondary,Doctor,Middle,Rural,Party C,Yes,3,3,Agriculture,Yes,Party C,Yes,7.71,153,Sunny,4,2.9
VOTER_272,Tamil Nadu,Central,49,Male,Primary,Laborer,Upper Middle,Rural,Party D,Yes,5,4,Corruption,No,Party C,No,23.59,92,Sunny,2,6.5
VOTER_273,Rajasthan,Central,64,Male,Graduate,Retired,High,Rural,Party B,No,2,4,Education,No,Party E,Yes,22.98,52,Rainy,5,7.4
VOTER_274,Karnataka,Central,40,Other,Secondary,Farmer,High,Urban,Party C,No,3,1,Healthcare,No,Party C,No,18.73,88,Rainy,2,7.4
VOTER_275,West Bengal,East,83,Male,Primary,Homemaker,Upper Middle,Rural,Party A,Yes,4,1,Agriculture,Yes,Party E,Yes,12.44,170,Cloudy,3,3.6
VOTER_276,Rajasthan,South,44,Other,Graduate,Farmer,Low,Urban,Party B,No,2,5,Agriculture,No,Party B,Yes,6.33,129,Rainy,5,5.8
VOTER_277,Gujarat,North,19,Other,Secondary,Teacher,Low,Urban,Party D,Yes,4,4,Women Safety,Yes,Party A,No,22.75,41,Cloudy,3,8.6
VOTER_278,Uttar Pradesh,North,34,Female,Graduate,Student,Middle,Rural,Party E,No,4,4,Crime,Yes,Party C,No,7.92,165,Sunny,3,3.8
VOTER_279,Bihar,South,50,Other,Secondary,Homemaker,Middle,Urban,Party E,No,4,4,Unemployment,No,Party C,Yes,21.38,120,Cloudy,3,5.7
VOTER_280,Madhya Pradesh,West,26,Other,Graduate,Retired,High,Rural,Party B,Yes,5,4,Unemployment,Yes,Party E,No,13.5,60,Sunny,1,5.4
VOTER_281,Rajasthan,Central,60,Other,Graduate,Retired,High,Rural,Party E,No,3,2,Healthcare,No,Party B,No,8.72,148,Cloudy,5,8.5
VOTER_282,Madhya Pradesh,East,65,Other,Primary,Homemaker,Middle,Rural,Party A,Yes,3,3,Healthcare,Yes,Party D,No,14.58,127,Sunny,1,4.3
VOTER_283,Uttar Pradesh,North,56,Female,Secondary,Laborer,Low,Urban,Party B,Yes,1,2,Healthcare,No,Party D,No,11.09,13,Rainy,1,6.5
VOTER_284,Uttar Pradesh,South,59,Other,Higher Secondary,Student,Middle,Urban,Party B,Yes,2,3,Infrastructure,Yes,Party D,Yes,8.86,54,Sunny,5,3.2
VOTER_285,Uttar Pradesh,Central,43,Other,Post Graduate,Engineer,Middle,Urban,Party E,Yes,4,2,Healthcare,No,Party D,No,21.51,122,Sunny,4,2.6
VOTER_286,Karnataka,North,67,Male,Graduate,Student,Middle,Rural,Party C,No,2,5,Infrastructure,Yes,Party B,No,1.74,177,Cloudy,1,4.4
VOTER_287,Rajasthan,North,42,Female,Post Graduate,Engineer,High,Urban,Party B,No,3,3,Infrastructure,Yes,Party B,No,14.82,70,Sunny,2,4.1
VOTER_288,Bihar,North,41,Other,Primary,Engineer,Upper Middle,Urban,Party D,No,3,4,Women Safety,Yes,Party C,No,18.31,65,Cloudy,3,6.7
VOTER_289,West Bengal,Central,30,Male,Primary,Homemaker,Upper Middle,Rural,Party E,Yes,4,3,Infrastructure,No,Party D,No,2.52,111,Rainy,3,4.5
VOTER_290,Karnataka,West,77,Female,Secondary,Business,Middle,Urban,Party D,No,5,4,Education,Yes,Party D,Yes,13.23,116,Sunny,1,3.4
VOTER_291,Rajasthan,South,24,Male,Post Graduate,Homemaker,Low,Urban,Party D,Yes,4,5,Women Safety,No,Party A,No,14.59,97,Rainy,4,5.7
VOTER_292,Rajasthan,South,74,Other,Primary,Farmer,High,Rural,Party E,No,4,3,Healthcare,Yes,Party B,Yes,13.82,41,Sunny,1,7.4
VOTER_293,Tamil Nadu,North,53,Male,Post Graduate,Unemployed,High,Rural,Party E,No,1,1,Women Safety,Yes,Party D,Yes,24.36,40,Sunny,5,9.3
VOTER_294,Gujarat,West,62,Female,Post Graduate,Farmer,Low,Urban,Party E,No,5,4,Healthcare,No,Party C,Yes,15.47,170,Rainy,2,2.1
VOTER_295,Tamil Nadu,West,37,Other,No Schooling,Business,Low,Rural,Party C,Yes,2,3,Corruption,Yes,Party D,No,18.73,135,Cloudy,1,2.2
VOTER_296,Uttar Pradesh,Central,82,Female,Graduate,Laborer,Low,Rural,Party C,No,5,2,Unemployment,No,Party C,No,13.71,134,Rainy,1,3.0
VOTER_297,Madhya Pradesh,South,25,Other,Secondary,Business,Middle,Urban,Party E,Yes,4,3,Infrastructure,Yes,Party E,Yes,19.65,33,Sunny,5,5.9
VOTER_298,Karnataka,North,33,Other,No Schooling,Teacher,Low,Urban,Party A,Yes,4,4,Infrastructure,Yes,Party A,No,24.41,56,Sunny,5,8.9
VOTER_299,Tamil Nadu,North,31,Other,Graduate,Engineer,High,Rural,Party D,Yes,4,1,Women Safety,Yes,Party A,Yes,17.77,48,Rainy,3,7.8
VOTER_300,Madhya Pradesh,West,32,Female,Secondary,Homemaker,Middle,Urban,Party E,Yes,4,1,Crime,Yes,Party A,Yes,7.64,71,Sunny,1,6.0
VOTER_301,Gujarat,East,83,Male,Secondary,Doctor,Upper Middle,Rural,Party B,Yes,4,2,Infrastructure,No,Party B,No,21.51,131,Rainy,2,3.3
VOTER_302,Rajasthan,Central,49,Female,Higher Secondary,Laborer,Middle,Urban,Party B,Yes,5,5,Agriculture,Yes,Party D,Yes,6.66,104,Rainy,1,1.9
VOTER_303,Rajasthan,West,80,Male,Primary,Laborer,Middle,Rural,Party B,No,4,1,Healthcare,Yes,Party C,Yes,20.27,65,Rainy,1,3.8
VOTER_304,Uttar Pradesh,Central,68,Other,Secondary,Farmer,High,Rural,Party E,Yes,3,5,Women Safety,Yes,Party B,No,23.45,164,Rainy,1,2.5
VOTER_305,Maharashtra,West,42,Other,Primary,Teacher,Middle,Urban,Party D,Yes,3,4,Women Safety,No,Party D,No,9.81,26,Sunny,4,5.4
VOTER_306,Andhra Pradesh,West,75,Other,Post Graduate,Laborer,Upper Middle,Rural,Party E,Yes,1,3,Infrastructure,No,Party A,Yes,23.25,129,Sunny,3,5.2
VOTER_307,Madhya Pradesh,West,80,Male,No Schooling,Engineer,High,Rural,Party D,No,2,5,Infrastructure,Yes,Party A,No,8.12,163,Sunny,3,8.5
VOTER_308,Bihar,East,79,Male,Primary,Doctor,Upper Middle,Urban,Party C,No,3,4,Education,No,Party B,No,15.86,47,Rainy,5,9.4
VOTER_309,Karnataka,South,39,Female,Higher Secondary,Engineer,High,Rural,Party B,Yes,1,4,Healthcare,No,Party B,Yes,24.02,157,Rainy,3,9.7
VOTER_310,West Bengal,North,75,Female,No Schooling,Farmer,High,Rural,Party D,No,5,4,Healthcare,No,Party C,Yes,23.39,67,Rainy,4,8.0
VOTER_311,Rajasthan,Central,75,Other,Higher Secondary,Laborer,Upper Middle,Urban,Party B,No,2,2,Agriculture,No,Party B,Yes,1.61,135,Sunny,2,3.4
VOTER_312,Madhya Pradesh,West,66,Male,Higher Secondary,Teacher,High,Urban,Party D,Yes,4,2,Corruption,Yes,Party B,Yes,21.83,115,Cloudy,1,3.2
VOTER_313,Tamil Nadu,North,69,Male,No Schooling,Business,High,Urban,Party D,No,4,5,Infrastructure,Yes,Party D,No,2.75,115,Rainy,2,3.6
VOTER_314,Rajasthan,West,59,Female,Higher Secondary,Doctor,Upper Middle,Rural,Party B,No,5,4,Crime,No,Party A,Yes,1.95,14,Cloudy,1,2.4
VOTER_315,Karnataka,South,32,Male,Post Graduate,Laborer,High,Rural,Party D,Yes,2,5,Women Safety,Yes,Party D,No,21.21,131,Rainy,1,6.4
VOTER_316,Bihar,South,71,Male,Graduate,Retired,Low,Urban,Party B,Yes,3,1,Unemployment,Yes,Party A,Yes,4.88,146,Rainy,4,9.7
VOTER_317,Bihar,South,77,Other,Primary,Business,Low,Urban,Party E,No,2,5,Education,No,Party A,Yes,11.62,27,Rainy,2,1.2
VOTER_318,Maharashtra,West,25,Female,No Schooling,Teacher,High,Urban,Party B,Yes,1,3,Unemployment,No,Party A,Yes,18.82,62,Sunny,4,7.7
VOTER_319,Tamil Nadu,North,70,Female,Higher Secondary,Business,Upper Middle,Urban,Party D,No,5,4,Unemployment,No,Party A,No,15.75,120,Cloudy,2,9.2
VOTER_320,Maharashtra,South,77,Other,No Schooling,Homemaker,Middle,Rural,Party E,Yes,3,5,Infrastructure,No,Party C,Yes,2.12,104,Rainy,5,6.3
VOTER_321,Uttar Pradesh,Central,22,Female,Higher Secondary,Homemaker,Upper Middle,Rural,Party B,Yes,2,2,Crime,Yes,Party A,No,18.11,151,Rainy,5,3.5
VOTER_322,Uttar Pradesh,East,23,Other,Primary,Laborer,Upper Middle,Urban,Party B,No,2,3,Crime,No,Party D,No,15.12,29,Rainy,2,5.0
VOTER_323,Gujarat,East,64,Other,Secondary,Teacher,Low,Rural,Party B,Yes,3,5,Corruption,Yes,Party B,No,15.98,128,Cloudy,5,2.8
VOTER_324,Uttar Pradesh,East,72,Female,Primary,Retired,High,Rural,Party B,No,1,5,Agriculture,Yes,Party C,Yes,19.45,75,Cloudy,2,5.4
VOTER_325,Rajasthan,East,57,Female,Post Graduate,Engineer,Middle,Urban,Party E,No,1,5,Unemployment,Yes,Party A,No,9.28,45,Sunny,4,4.6
